age,city,country,finalWorth,firstName,gender,industries,lastName,rank,source
69,Bangalore,India,1200,Devi,M,Healthcare,Shetty,2324,healthcare
52,Guangzhou,China,1200,Chiu Hung,M,Real Estate,Shum,2324,real estate
81,Mount Kisco,United States,1200,Michael,M,Finance & Investments,Steinhardt,2324,hedge funds
59,Oslo,Norway,1200,Petter,M,Service,Stordalen,2324,hotels
76,Jakarta,Indonesia,1200,Winarko,M,Manufacturing,Sulistyo,2324,paper and pulp
52,Guangzhou,China,1200,Huaiqing,M,Fashion & Retail,Sun,2324,cosmetics
60,Deinze,Belgium,1200,Luc,M,Manufacturing,Tack,2324,"textile, chemicals"
87,Manila,Philippines,1200,Lucio,M,Diversified,Tan,2324,diversified
45,Tokyo,Japan,1200,Yoshikazu,M,Technology,Tanaka,2324,social network
29,San Francisco,United States,1200,Stanley,M,Technology,Tang,2324,food delivery app
77,Melbourne,Australia,1200,Sam,M,Real Estate,Tarascio,2324,real estate
76,Jakarta,Indonesia,1200,Alexander,M,Real Estate,Tedja,2324,real estate
71,New York,United States,1200,Laurie,F,Diversified,Tisch,2324,"insurance, NFL team"
73,Beverly Hills,United States,1200,Steven,M,Diversified,Tisch,2324,insurance
57,Brescia,Italy,1200,Stefania,F,Healthcare,Triva,2324,microbiology
53,Angeles,Philippines,1200,Maria Grace,F,Telecom,Uy,2324,telecom
74,Eindhoven,Netherlands,1200,Wim,M,Manufacturing,van der Leegte,2324,manufacturing
64,Bangkok,Thailand,1200,Thongma,M,Real Estate,Vijitpongpun,2324,real estate
52,Ningbo,China,1200,Jianfeng,M,Automotive,Wang,2324,auto parts
57,Shanghai,China,1200,Jilei,M,Logistics,Wang,2324,logistics
53,Chengdu,China,1200,Junmin,M,Healthcare,Wang,2324,pharmaceuticals
52,Yantai,China,1200,Kunxiao,M,Manufacturing,Wang,2324,oilfield equipment
56,Wenzhou,China,1200,Zhentao,M,Healthcare,Wang,2324,vaccine & shoes
86,Jacksonville,United States,1200,J. Wayne,M,Diversified,Weaver,2324,Shoes
60,Shenzhen,China,1200,Xianding,M,Healthcare,Weng,2324,medical devices
80,Detmold,Germany,1200,Horst,M,Fashion & Retail,Wortmann,2324,footwear
66,Chang Hwa County,Taiwan,1200,Chung-yi,M,Manufacturing,Wu,2324,manufacturing
81,Kaohsiung,Taiwan,1200,Li-gann,M,Manufacturing,Wu,2324,electronic components
60,Suqian,China,1200,Peifu,M,Manufacturing,Wu,2324,plastic
67,Tonghua,China,1200,Laigui,M,Healthcare,Xiu,2324,pharmaceuticals
80,,,1200,Kuo-I,M,Manufacturing,Yeh,2324,manufacturing
50,Shaoxing,China,1200,Faxiang,M,Media & Entertainment,Yu,2324,"tourism, cultural industry"
39,Yongzhou,China,1200,Chaolin,M,Metals & Mining,Zeng,2324,Aluminium
54,Shenzhen,China,1200,Tianyu,M,Telecom,Zhang,2324,telecommunications
56,Hangzhou,China,1200,Shusheng,M,Telecom,Zheng,2324,telecom
52,Dallas,United States,1100,A. Jayson,M,Automotive,Adair,2448,damaged cars
69,São Paulo,Brazil,1100,Joao,M,Diversified,Alves de Queiroz Filho,2448,pharmaceuticals
75,Tokyo,Japan,1100,Ryuji,M,Fashion & Retail,Arai,2448,retail
51,Atlanta,United States,1100,Sara,F,Fashion & Retail,Blakely,2448,Spanx
67,New York,United States,1100,Lloyd,M,Finance & Investments,Blankfein,2448,banking
60,Dnipro,Ukraine,1100,Henadiy,M,Diversified,Boholyubov,2448,"banking, investments"
48,Stockholm,Sweden,1100,Caspar,M,Finance & Investments,Callerström,2448,financial services
59,Quzhou,China,1100,Kejian,M,Manufacturing,Cao,2448,air compressors
66,Istanbul,Turkey,1100,Turgay,M,Diversified,Ciner,2448,diversified
53,Changsha,China,1100,Lizhong,M,Healthcare,Dai,2448,medical testing
31,Sao Paulo,Brazil,1100,Pedro,M,Healthcare,de Godoy Bueno,2448,health insurance
85,Istanbul,Turkey,1100,Aydin,M,Media & Entertainment,Dogan,2448,media
56,Augsburg,Germany,1100,Wolfgang,M,Real Estate,Egger,2448,real estate
87,Palma de Majorca,Spain,1100,Gabriel,M,Service,Escarrer,2448,hotels
71,McLean,United States,1100,Richard,M,Finance & Investments,Fairbank,2448,banking
29,Monte Vista,United States,1100,Andy,M,Technology,Fang,2448,food delivery app
0,Copenhagen,Denmark,1100,Benedicte,F,Healthcare,Find,2448,medical devices
78,Brookline,United States,1100,Paul,M,Fashion & Retail,Fireman,2448,Reebok
81,Los Angeles,United States,1100,Donald,M,Manufacturing,Friese,2448,manufacturing
76,Auckland,New Zealand,1100,Soichiro,M,Service,Fukutake,2448,education
86,Barcelona,Spain,1100,Antonio,M,Healthcare,Gallardo Ballart,2448,pharmaceuticals
59,New York,United States,1100,David,M,Finance & Investments,Golub,2448,private equity
52,Guangzhou,China,1100,Yihong,M,Food & Beverage,Guan,2448,restaurant
55,Monte Carlo,Monaco,1100,Stelios,M,Service,Haji-Ioannou,2448,EasyJet
81,Mumbai,India,1100,Mustafa,M,Healthcare,Hamied,2448,pharmaceuticals
0,Bogor,Indonesia,1100,Han Arming,M,Technology,Hanafia,2448,data centers
50,Toronto,Canada,1100,Ronnen,M,Manufacturing,Harary,2448,toys
44,Copenhagen,Denmark,1100,David,M,Technology,Helgason,2448,game software
0,Hamburg,Germany,1100,Christian,M,Finance & Investments,Herz,2448,coffee
0,Hamburg,Germany,1100,Michaela,F,Finance & Investments,Herz,2448,coffee
58,Lima,Peru,1100,Eduardo,M,Metals & Mining,Hochschild,2448,mining
69,Seoul,South Korea,1100,Seok-joh,M,Fashion & Retail,Hong,2448,convenience stores
0,Beijing,China,1100,Jiangji,M,Technology,Huang,2448,smartphones
54,Fuzhou,China,1100,Xu,M,Technology,Huang,2448,semiconductor
95,Hyderabad,India,1100,Subba Rao,M,Healthcare,Jasti,2448,pharmaceuticals
48,Weifang,China,1100,Long,M,Technology,Jiang,2448,Manufacturing
52,Shenzhen,China,1100,Xuefei,M,Technology,Jiang,2448,printed circuit boards
56,London,United Kingdom,1100,Jonas,M,Finance & Investments,Kamprad,2448,IKEA
52,London,United Kingdom,1100,Mathias,M,Finance & Investments,Kamprad,2448,IKEA
58,Tervuren,Belgium,1100,Peter,M,Finance & Investments,Kamprad,2448,IKEA
40,Menlo Park,United States,1100,Andrew,M,Media & Entertainment,Karam,2448,mobile games
56,Moscow,Russia,1100,Samvel,M,Construction & Engineering,Karapetyan,2448,real estate
54,Palo Alto,United States,1100,Alexander,M,Technology,Karp,2448,software firm
56,Shanghai,China,1100,Guihua,M,Manufacturing,Ke,2448,auto parts
47,Seoul,South Korea,1100,Jung-woong,M,Fashion & Retail,Kim,2448,cosmetics
67,Stockholm,Sweden,1100,Harry,M,Finance & Investments,Klagsbrun,2448,financial services
47,Würzburg,Germany,1100,Alexander,M,Manufacturing,Knauf,2448,building materials
0,Berlin,Germany,1100,Martin ,M,Manufacturing,Knauf,2448,building materials
0,Meerbusch,Germany,1100,Robert,M,Manufacturing,Knauf,2448,building materials
58,Singapore,Singapore,1100,Wee Meng,M,Real Estate,Koh,2448,"real estate, hotels"
50,Moscow,Russia,1100,Sergei,M,Manufacturing,Kolesnikov,2448,building materials
55,Moscow,Russia,1100,Andrei,M,Manufacturing,Komarov,2448,investments
73,Seoul,South Korea,1100,Bon-neung,M,Manufacturing,Koo,2448,electronics
63,Seoul,South Korea,1100,Bon-sik,M,Technology,Koo,2448,LG
85,Chennai,India,1100,Suresh,M,Automotive,Krishna,2448,auto parts
61,Cleveland,United States,1100,Nancy,F,Finance & Investments,Lerner,2448,"banking, credit cards"
86,Cleveland,United States,1100,Norma,F,Finance & Investments,Lerner,2448,banking
60,Cleveland,United States,1100,Randolph,M,Finance & Investments,Lerner,2448,"banking, credit cards"
65,Kunshan,China,1100,Shui-po,M,Manufacturing,Li,2448,Manufacturing
57,Shenzhen,China,1100,Tan,F,Healthcare,Li,2448,pharmaceuticals
59,Guangzhou,China,1100,Wenmei,M,Healthcare,Li,2448,medical equipment
93,Jakarta,Indonesia,1100,Hariyanto Wijaya Sarwono,M,Energy,Lim,2448,"palm oil, nickel mining"
53,Taizhou,China,1100,Jie,F,Healthcare,Lin,2448,pharmaceuticals
59,Shenzhen,China,1100,Chengyu,M,Manufacturing,Liu,2448,power supply equipment
58,Beijing,China,1100,Boliang,M,Healthcare,Lou,2448,pharmaceuticals
54,Hong Kong,Hong Kong,1100,Ruixiang,M,Real Estate,Lun,2448,real estate
72,Changchun,China,1100,Yongxiang,M,Manufacturing,Lv,2448,magnetic switches
51,Shanghai,China,1100,Xiuhui,F,Manufacturing,Ma,2448,LED lighting
60,Cairo,Egypt,1100,Yasseen,M,Diversified,Mansour,2448,diversified
59,Miami,United States,1100,Jorge,M,Construction & Engineering,Mas,2448,Construction
0,Toronto,Canada,1100,Michael,M,Food & Beverage,McCain,2448,packaged meats
0,Landsberg am Lech,Germany,1100,Gabriella,F,Manufacturing,Meister,2448,appliances
55,Landsberg,Germany,1100,Ulrike,F,Manufacturing,Meister,2448,appliances
65,Minnetonka,United States,1100,Jeffrey ,M,Technology,Michael,2448,data management
45,Tokyo,Japan,1100,Soichiro,M,Technology,Minami,2448,internet and software
62,Mercer Island,United States,1100,Bob,M,Technology,Muglia,2448,software
79,Oslo,Norway,1100,Erik,M,Finance & Investments,Must,2448,stock brokerage
72,Sydney,Australia,1100,Kerr,M,Finance & Investments,Neilson,2448,Investments
54,,China,1100,John,M,Healthcare,Oyler,2448,biotech
63,Seoul,South Korea,1100,Hyeon-joo,M,Finance & Investments,Park,2448,mutual funds
81,Rio de Janeiro,Brazil,1100,Jose Isaac,M,Real Estate,Peres,2448,shopping malls
0,Toronto,Canada,1100,Catherine,F,Finance & Investments,Phillips,2448,investments
71,Toronto,Canada,1100,John,M,Finance & Investments,Phillips,2448,investments
59,Beijing,China,1100,Zhongjie,M,Healthcare,Pu,2448,medical equipment
47,Beijing,China,1100,Xiaojun,M,Technology,Qian,2448,IT
50,Toronto,Canada,1100,Anton,M,Manufacturing,Rabie,2448,toys
49,Moscow,Russia,1100,Igor,M,Manufacturing,Rybakov,2448,building materials
75,Mississauga,Canada,1100,K. Rai,M,Real Estate,Sahi,2448,real estate
83,Geneva,Switzerland,1100,Karl,M,Fashion & Retail,Scheufele,2448,jewelry
46,Amsterdam,Netherlands,1100,Steven,M,Technology,Schuurman,2448,software
0,Zhengzhou,China,1100,Zengming,M,Manufacturing,Shao,2448,diamonds
68,Delhi,India,1100,Analjit,M,Diversified,Singh,2448,diversified
60,Chennai,India,1100,Kavita,F,Manufacturing,Singhania,2448,cement
66,Miami Beach,United States,1100,Michael S.,M,Energy,Smith,2448,liquefied natural gas
72,Provo,United States,1100,Scott,M,Technology,Smith,2448,cloud computing
79,Bangalore,India,1100,Ashok,M,Technology,Soota,2448,software services
66,"London, Suffolk",United Kingdom,1100,Michael,M,Finance & Investments,Spencer,2448,stock exchange
69,Chennai,India,1100,Venu,M,Automotive,Srinivasan,2448,two-wheelers
53,Cologne,Germany,1100,Dirk,M,Media & Entertainment,Stroeer,2448,advertising
66,Jakarta,Indonesia,1100,Susanto,M,Media & Entertainment,Suwarto,2448,media
58,Changsha,China,1100,Xiuguo,M,Manufacturing,Tang,2448,manufacturing
63,Istanbul,Turkey,1100,Mehmet Sinan,M,Construction & Engineering,Tara,2448,construction
81,Miami Beach,United States,1100,Robert,M,Real Estate,Toll,2448,home building
72,Kuala Lumpur,Malaysia,1100,Surin,M,Diversified,Upatkoon,2448,"telecom, lotteries, insurance"
53,Delhi,India,1100,Sunil,M,Manufacturing,Vachani,2448,electronics
74,Istanbul,Turkey,1100,Murat,M,Telecom,Vargi,2448,telecom
88,Bangkok,Thailand,1100,Pongsak,M,Healthcare,Viddayakorn,2448,hospitals
0,Erdos,China,1100,Linxiang,M,Fashion & Retail,Wang,2448,cashmere
65,Beijing,China,1100,Shumin,F,Manufacturing,Wang,2448,manufacturing
0,Vancouver,Canada,1100,Richard,M,Metals & Mining,Warke,2448,Mining
36,Joinville,Brazil,1100,Anne,F,Manufacturing,Werninghaus,2448,industrial machinery
72,Hong Kong,Hong Kong,1100,Allan,M,Manufacturing,Wong,2448,electronics
52,Meishan,China,1100,Chaoqun,M,Manufacturing,Wu,2448,chemicals
51,Xiamen,China,1100,Yonghua,M,Fashion & Retail,Wu,2448,apparel
52,Foshan,China,1100,Zhenxing,M,Food & Beverage,Wu,2448,soy sauce
34,,,1100,Franziska,F,Manufacturing,Wuerbser,2448,kitchen appliances
57,Guangzhou,China,1100,Xinde,M,Manufacturing,Xia,2448,batteries
48,Shanghai,China,1100,Jun,M,Healthcare,Xiong,2448,pharmaceuticals
52,Beijing,China,1100,Jane,F,Technology,Yan,2448,software
71,Foshan,China,1100,Erzhu,M,Real Estate,Yang,2448,real estate
38,London,United Kingdom,1100,Vlad ,M,Finance & Investments,Yatsenko,2448,fintech
62,Guangzhou,China,1100,Xianzhong,M,Healthcare,Yi,2448,pharmaceuticals
81,,Japan,1100,Yoshiaki,M,Fashion & Retail,Yoshida,2448,cosmetics
50,Shanghai,China,1100,Rong,M,Healthcare,Yu,2448,health clinics
65,Moscow,Russia,1100,Igor,M,Energy,Yusufov,2448,oil & gas
0,Shanghai,China,1100,Weixiong,M,Healthcare,Zeng,2448,healthcare
54,Dongguan,China,1100,Cheng Fei,M,Manufacturing,Zhang,2448,paper & related products
57,Nanjing,China,1100,Fangliang,M,Healthcare,Zhang,2448,biotechnology
54,Xian,China,1100,Baoshen,M,Energy,Zhong ,2448,solar energy
58,Linhai,China,1100,Minghua,M,Healthcare,Zhou,2448,pharmaceutical
61,Kolkata,India,1000,Krishna Kumar,M,Manufacturing,Bangur,2578,graphite electrodes
82,Houston,United States,1000,Wilbur  'Ed',M,Finance & Investments,Bosarge,2578,high speed trading
42,Melsungen,Germany,1000,Johanna,F,Healthcare,Braun,2578,medical technology
39,Melsungen,Germany,1000,Karl Friedrich,M,Healthcare,Braun,2578,medical technology
79,Paris,France,1000,Jean-Pierre,M,Food & Beverage,Cayard,2578,spirits
72,Taichung,Taiwan,1000,Tony,M,Technology,Chen,2578,electronics
63,Hong Kong,Hong Kong,1000,Vivien,F,Real Estate,Chen,2578,real estate
57,Seoul,South Korea,1000,Ki-won,F,Technology,Chey,2578,"computer services, telecom"
64,Hong Kong,Hong Kong,1000,Pollyanna,F,Finance & Investments,Chu,2578,"financial services, property"
69,Hong Kong,Hong Kong,1000,Roy Chi Ping,M,Manufacturing,Chung,2578,manufacturing
41,Melbourne,Australia,1000,Doug,M,Technology,Clarke,2578,"cameras, software"
66,Duluth,United States,1000,Ronald,M,Technology,Clarke,2578,payments technology
67,Basel,Switzerland,1000,Jean-Paul,M,Healthcare,Clozel,2578,pharmaceuticals
82,Delray Beach,United States,1000,Carl,M,Food & Beverage,DeSantis,2578,energy drink
84,Istanbul,Turkey,1000,Sefik Yilmaz,M,Fashion & Retail,Dizdar,2578,fashion retail
58,London,United Kingdom,1000,Charles,M,Telecom,Dunstone,2578,mobile phones
69,New York,United States,1000,Larry,M,Finance & Investments,Fink,2578,money management
51,Qingdao,China,1000,Gang,M,Healthcare,Fu,2578,pharma retailing
80,Barcelona,Spain,1000,Jorge,M,Healthcare,Gallardo Ballart,2578,pharmaceuticals
82,Nicosia,Cyprus,1000,Nari,M,Fashion & Retail,Genomal,2578,apparel
71,Nicosia,Cyprus,1000,Ramesh,M,Fashion & Retail,Genomal,2578,apparel
68,London,United Kingdom,1000,Sunder,M,Fashion & Retail,Genomal,2578,garments
69,Holzminden,Germany,1000,Horst-Otto,M,Food & Beverage,Gerberding,2578,flavors and fragrances
55,Foshan,China,1000,Jiangang,M,Manufacturing,Guo,2578,household appliances
62,Monaco,Monaco,1000,Polys,M,Service,Haji-Ioannou,2578,EasyJet
55,Shunde,China,1000,Jian,M,Manufacturing,Huang,2578,home appliance
57,Xuancheng,China,1000,Jinxiang,M,Manufacturing,Huang,2578,chemicals
54,Haining,China,1000,Weibin,M,Manufacturing,Huang,2578,home appliances
75,Tokyo,Japan,1000,Hiroshi,M,Automotive,Ishibashi,2578,tires
70,Nordborg,Denmark,1000,Bent,M,Manufacturing,Jensen,2578,electric systems
55,New York,United States,1000,Boris,M,Manufacturing,Jordan,2578,cannabis
92,Beit Yanay,Israel,1000,Morris,M,Technology,Kahn,2578,software
52,Sao Paulo,Brazil,1000,Marcelo,M,Finance & Investments,Kalim,2578,banking
56,Moscow,Russia,1000,Eugene,M,Technology,Kaspersky,2578,software
59,Guangzhou,China,1000,Kangbao,M,Healthcare,Ke,2578,retailing
55,Guangzhou,China,1000,Yunfeng,M,Healthcare,Ke,2578,retailing
78,Paradise Valley,United States,1000,Ken,M,Sports,Kendrick,2578,"banking, sports team"
59,Kiev,Ukraine,1000,Ihor,M,Diversified,Kolomoyskyy,2578,"banking, investments"
44,San Francisco,United States,1000,Jeff,M,Technology,Lawson,2578,software
60,Nanjing,China,1000,Jiankun,M,Metals & Mining,Liang,2578,cobalt mining
68,Wuhan,China,1000,Baolin,M,Fashion & Retail,Liu,2578,pharmacies
45,Beijing,China,1000,Quan,M,Technology,Liu,2578,IT
60,Cologne,Germany,1000,Udo,M,Media & Entertainment,Mueller,2578,advertising
88,Seattle,United States,1000,Bruce,M,Fashion & Retail,Nordstrom,2578,Nordstrom department stores
49,New York,United States,1000,Scott,M,Finance & Investments,Nuttall,2578,private equity
85,Manila,Philippines,1000,Roberto,M,Diversified,Ongpin,2578,diversified
53,Bacau,Romania,1000,Adrian,M,Fashion & Retail,Paval,2578,retail
52,Atlanta,United States,1000,Tyler,M,Media & Entertainment,Perry,2578,"movies, television"
53,Melbourne,Australia,1000,Grant,M,Technology,Petty,2578,"cameras, software"
61,Hyderabad,India,1000,G.V.,M,Healthcare,Prasad,2578,pharmaceuticals
58,Beijing,China,1000,Zixin,M,Healthcare,Qiu,2578,biological
66,Hyderabad,India,1000,Jupally,M,Real Estate,Rameshwar Rao,2578,real estate
73,,Bermuda,1000,Vera,F,Food & Beverage,Rechulski Santo Domingo,2578,beer
47,New Canaan,United States,1000,Michael,M,Finance & Investments,Rees,2578,private equity
58,Raleigh,United States,1000,Mark,M,Media & Entertainment,Rein,2578,video games
78,Shenzhen,China,1000,Zhengfei,M,Telecom,Ren,2578,telecom equipment
57,Madrid,Spain,1000,Francisco Jose,M,Manufacturing,Riberas Mera,2578,"steel, autoparts"
65,Moscow,Russia,1000,Boris,M,Construction & Engineering,Rotenberg,2578,"construction, pipes, chemicals"
68,Beijing,China,1000,Chanchai,M,Real Estate,Ruayrungruang,2578,real estate
69,Sydney,Australia,1000,Alan,M,Media & Entertainment,Rydge,2578,entertainment
48,Munich,Germany,1000,Oliver,M,Technology,Samwer,2578,tech investments
55,Blaine,United States,1000,Glenn,M,Real Estate,Sanford,2578,real estate brokerage
77,Delhi,India,1000,Dhruv,M,Construction & Engineering,Sawhney,2578,"engineering, sugar"
0,,,1000,Stephan,M,Manufacturing,Schnabel,2578,chemicals
67,Fisher Island,United States,1000,Neerja,F,Technology,Sethi,2578,"IT consulting, outsourcing"
77,Mumbai,India,1000,Ramesh Chandra,M,Finance & Investments,Sharma,2578,financial services
57,Gallatin,United States,1000,Dean,M,Energy,Solon ,2578,solar systems
51,San Francisco,United States,1000,Mike,M,Technology,Speiser,2578,software
67,Atlanta,United States,1000,Jeff,M,Finance & Investments,Sprecher,2578,stock exchanges
71,Sagaponack,United States,1000,Axel,M,Real Estate,Stawski,2578,real estate
78,New York,United States,1000,Joseph,M,Finance & Investments,Steinberg,2578,investments
76,Bangalore,India,1000,Bhawari Bai,F,Healthcare,Surana,2578,pharmaceuticals
55,Zhengzhou,China,1000,Ruiqing,M,Manufacturing,Tan,2578,chemicals
47,Tokyo,Japan,1000,Masaru,M,Technology,Tange,2578,software
55,Angeles,Philippines,1000,Dennis Anthony,M,Telecom,Uy,2578,telecom
70,Starnberg,Germany,1000,Peter-Alexander,M,Manufacturing,Wacker,2578,chemicals
69,"Nakano, Tokyo",Japan,1000,Shigefumi,M,Technology,Wada,2578,software
50,Nanjing,China,1000,Qiangxiang,M,Service,Wang,2578,artificial turf
51,Shenzhen,China,1000,Shaoming,M,Manufacturing,Xiong,2578,e-cigarettes
44,Tokyo,Japan,1000,Shintaro,M,Technology,Yamada,2578,mobile apps
47,Beijing,China,1000,Mark Haoyong,M,Technology,Yang,2578,e-commerce
82,Singapore,Singapore,1000,Hsiao Tung,M,Manufacturing,Yao,2578,Manufacturing
53,Guangzhou,China,1000,Liangbo,M,Fashion & Retail,Yao,2578,furniture retailing
67,Hangzhou,China,1000,Qiongjiu,F,Technology,Ye,2578,software
79,Pottsville,United States,1000,Richard,M,Food & Beverage,Yuengling,2578,beer
57,Linhai,China,1000,Kapeng,M,Construction & Engineering,Zhang,2578,building materials
66,Tongxiang,China,1000,Yuqiang,M,Manufacturing,Zhang,2578,Fiberglass
59,Beijing,China,1000,Ruxin,M,Technology,Zhou,2578,Navigation
57,Shanghai,China,1000,Wen,M,Manufacturing,Zhou,2578,chemicals
